text_id	de
25087	이런 *삐-*!
25088	이 빌어먹을 화장이 안 지워져.
25089	*삐- 이 빌어먹을 삐-*!
25090	*삐- 꺼져*, 할망구!
25091	*삐- 삐- 삐-* 니가 뭔데 *삐- 삐- 삐-* 이러는 거야!
25092	그가 아무리 애써도, 화장이 지워지지 않았다.
25093	그 할머니는 그냥 평범한 할머니가 아니었다. 그녀는 암흑 마법의 여주인 마담 모레나였다.
25094	그녀가 저주를 걸면, 그건 빈말이 아니었고, 랜섬은 지금 막 그걸 알아가고 있었다...
25095	*삐- 이 빌어먹을 화장이랑 그 빌어먹을 늙은 *삐- 할망구*다!
25096	*삐이이이이이이이이이이이이이이이이이이이이*!!
25097	랜섬, 안 좋은 소식이 있어.
25098	뭘 원하는 거야, 이 대머리 욕심쟁이 *삐-*야, 내가 지금 문제가 있는 거 안 보여!
25099	휴지랑 소독용 알코올 좀 가져와서 나 좀 도와줘, 이 *삐- 삐-*야!
25100	네 전용기가 착륙하다가 추락했어...
25101	네 아내가 애인 있는 거 알아채서 애스펀 집 빼고는 네 재산 다 가져간대...
25102	애스펀에 불이 나서 네 집이 완전히 다 타버렸어...
25103	장난감이랑 인형 라이선스 계약도 무산됐고 계약 위반으로 널 고소한대.
25104	그리고 한 가지 더...
25105	나 그만둘게.
25106	뭐라고?!
25107	그리고 너나 *삐-* 먹어.
25108	*삐이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이*!
25109	그는 절대 교훈을 얻지 못했다.
25110	그의 *삐- 구멍* 본능이 너무 뿌리 깊었다.
25111	(crying)내가 다 망쳤어!
25112	(crying)*삐-* 내가 다 망쳤다고!
25113	(crying)내가 무슨 짓을 한 거야!
25114	그는 두 시간 더 무대에 있으면서 만날 수 있는 모든 사람을 모욕했다...
25115	...근데 이번엔 다들 착하고 정중하게 받아들였다.
25116	그건 그의 최고의 쇼였다.
25117	그는 세상 꼭대기에 있었다.
25118	그리고 모두가 그를 사랑했다.
25119	여기서 거긴 못 가. 다른 길이 있을 거야.
25120	이게 메인 출구야.
25121	휠체어
25122	아이
25123	코
25124	콧수염
25125	x
25126	속옷 벗지 말고 기다려, 가고 있어.
25127	랜섬 인형
25128	누가 저기 랜섬 인형을 걸어놓은 거야, *삐-*.
25129	그거 안됐네.
25130	그 인형들 완전 인기 많았던 거 기억나.
25131	사람들이 하나 사려고 몇 시간씩 줄 섰었지.
25132	그거 안 만질래.
25133	누가 독 같은 걸 발라놨을지도 몰라.
25134	그거 안 만질래.
25135	랜섬처럼 저주받았을지도 몰라.
25136	정문
25137	이런 *삐-*! 잠겼잖아!
25138	정말 짜증나지만, 저 광대 말이 맞아. 영장 없이는 사유지에 못 들어가.
25139	표지판에 영장이 필요하다고 적혀 있어. 광대 말이 맞네.
25140	여보세요! 랜섬? 내 말 들려요?
25141	저 안에서 바쁜가 보네.
25142	문 열어! 연방 요원이다!
25143	정문이 열려 있어.
25144	정문이 사슬로 채워지고 잠겨 있어. 지금은 못 들어가.
25145	시골길
25146	마을로 돌아가는 긴 시골길이야.
25147	표지판
25148	티켓, 25센트.
25149	맹꽁이자물쇠
25150	녹슨 오래된 맹꽁이자물쇠야. 잠겨 있고.
25151	맹꽁이자물쇠가 열려 있어.
25152	못 열겠어. 문을 두드리면 누가 열어줄지도 몰라.
25153	아니, 그냥 잠금 안 하고 두는 게 더 편해.
25154	랜섬 화나게 하고 싶지 않아.
25155	광대 나팔
25156	*삐-* 나팔이야. 삐 *삐-* 삐.
25157	서커스 광대 나팔처럼 보이는데.
25158	안 하는 게 낫겠어. 나 나팔 소리 공포증 있거든.
25159	'영장 없인 요원 출입 금지'라고 적힌 내 *삐-* 표지판이야.
25160	지금까지는 효과 있네.
25161	'영장 없인 요원 출입 금지'라고 적혀 있어.
25162	효과 있으니까, 그냥 여기 둘게.
25163	그냥 놔둬야지. 랜섬 화나게 하고 싶지 않아.
25164	그냥 놔두는 게 낫겠어.
25165	(fast){notalk}아야!
25166	(fast){notalk}아야아!
25167	(fast){notalk}*삐-*!
25168	(fast){notalk}*삐-*!
25169	(fast){notalk}이런!
25170	(fast){notalk}아!
25171	상한 팝콘 알갱이야. 리를 *삐퍼*가 이런 거 좋아해.
25172	그건 *삐-* 안 통할 거야.
25173	자, 이걸로 리를 *삐퍼* 하나.
25174	자, 하나 됐네. 리를 *삐퍼*가 이런 거 좋아해.
25175	좋아, 둘. 나도 *삐-* 셀 줄 알아.
25176	내가 정말 이걸 다 *삐-* 주워야 해?
25177	*삐-* 쥐가 나보다 더 재밌어하는 것 같은데.
25178	*삐-* 아직 절반도 안 찼어. *삐-* 완전 별로네.
25179	거의 *삐-* 절반 찼어.
25180	이제 절반 찼어. *삐-* 너무 오래 걸리네.
25181	이 속도면, 다 끝내기 전에 1988년이 되겠어.
25182	*삐-* 영원히 걸릴 것 같아.
25183	*삐-* 더 나은 방법이 있을 거야.
25184	*삐-* 쥐가 팝콘을 어디로 가져가는 거지?
25185	*삐-* 쥐가 나보다 먼저 가져갔어!
25186	뭔가에 담을 수 없으면 저 기름지고 역겹고 못 먹는 팝콘 한 알은 안 주울 거야.
25187	팝콘 봉지
25188	거의 빈 팝콘 봉지야.
25189	빈 팝콘 봉지야.
25190	리를 *삐퍼*한텐 그걸로는 부족할 거야.
25191	걔는 그 정도 양은 1초 만에 먹어치워.
25192	리를 *삐퍼*가 종이 먹는다고 생각해?
25193	*삐-* 쓰레기통 안 써.
25194	반쯤 찬 팝콘 봉지
25195	봉지에 팝콘이 절반쯤 차 있어.
25196	걔는 그 정도 양은 2초 만에 먹어치워.
25197	그건 *삐-* 안 통할 거야.
25198	가득 찬 팝콘 봉지
25199	팝콘이 가득 찬 봉지야.
25200	문이 닫혀 있으면 걔는 그걸 못 먹어.
25201	여기 있어, 리를 *삐퍼*.
25202	맛있게 먹어.
25203	빅탑 입구
25204	예전엔 저기서 멋진 쇼를 많이 했었지.
25205	저기 마지막으로 들어갔을 때가 랜섬의 마지막 공연이었어. 몇 주 동안 악몽 꿨어.
25206	저긴 안 들어갈래. 지난번 이후로 아직도 가끔 악몽 꿔.
25207	정문
25208	내 트레일러가 저 뒤에 있어.
25209	저 뒤에 서커스 트레일러들이 보이네.
25210	출구
25211	저게 메인 출구야.
25212	리를 *삐퍼*한테 먹이 주기 전엔 서커스를 못 떠나.
25213	미드웨이
25214	저기가 예전에 미드웨이였던 곳이야. 이제는 내 쓰레기장이지.
25215	저기가 예전에 미드웨이였던 곳이야. 이제는 우리 쓰레기장이지.
25216	백스테이지 입구
25217	저긴 안 들어갈래. 곰팡내가 진짜 심해.
25218	내가 처음으로 저주받았다는 걸 알게 된 백스테이지 구역이야.
25219	오래된 화장대가 보여. 백스테이지 구역이야.
25220	팝콘 매대
25221	비어 있어. 몇 년 전에 쥐들이랑 내가 싹 다 치웠거든.
25222	낡고 허름한 팝콘 매대야.
25223	안에 팝콘이 없어.
25224	정말로, 안에 아무것도 없어. 확인해봤어.
25225	안 열리는 것 같아. 쥐똥으로 붙어버렸나 봐.
25226	열려 보여?
25227	돈이 좀 필요하긴 한데, 아무도 나한테 *삐-* 팝콘 매대 미는 걸로 돈을 안 줄 거야.
25228	그리고 그건 아직도 광대 노조 규정 위반이고.
25229	안 움직여. 바퀴가 비둘기 똥으로 녹슬어서 굳었어.
25230	이런 *삐-* 멍청아 랜섬! 왜 날 밀어?
25231	오, *삐-*라고? 내 욕설 저금통에 5달러 내.
25232	랜섬 이 재수 없는 놈!
25233	못 일어나겠어!
25234	내 죽마가 부러진 것 같아.
25235	랜섬, 넌 완전 *삐- 구멍*이야!
25236	복수할 거야, 광대 랜섬.
25237	네 광대 코를 또 훔칠 거야, 그럴 거라고!
25238	Eines schönen Tages… PUFF! Mitten in die Schnauze!
25239	Eines schönen Tages… KNUFF, PUFF! Windelweich!
25240	저건 멍청이용 입구야, 이 멍청아!
25241	내가 너한테 멍청이로 보여?!
25242	튜나 헤드 같은 평민처럼 정문으로 걸어 들어갈 순 없지.
25243	난 광대 랜섬이야. 화려하게 무대 등장을 해야 해.
25244	저게 메인 *삐-* 출구야.
25245	서커스를 떠날 시간 없어, 내 공연 준비해야 하거든.
25246	내 쇼 보기 싫어하는 루저들 무리네.
25247	빅탑으로 가는 내 전용 백스테이지 입구야.
25248	그 형편없는 팝콘이 방금 다 떨어졌네.
25249	빅탑에 관객이 엄청 많은가 보네.
25250	안에 아무것도 없어. 확인했어.
25251	지나가세요, 지나가세요.
25252	열려 보여? 아니.
25253	이봐, *삐-* 팝콘 매대 미는 건 내 일이 아니야.
25254	광대 노조 규정 위반이야.
25255	마임
25256	완전 *삐-* 쉬운 일이네. 그냥 서서 손 흔들면 되잖아.
25257	어서 오세요.
25258	실력을 시험해보세요.
25259	남자답게 쏠 거예요, 아니면 어린애처럼 쏠 거예요?
25260	상품 많아요.
25261	상품 있어요.
25262	이쪽으로 오세요.
25263	기다릴 필요 없어요, 한 방 쏴보세요.
25264	토끼 쏘세요.
25265	새 쏘세요.
25266	고양이 쏘세요.
25267	광대 랜섬 머리카락 맞히면 대상이에요.
25268	이리 와보세요.
25269	오늘 크게 이겨보세요.
25270	표적 한 방 쏴보세요.
25271	뭐라도 맞힐 거라고 보장해요.
25272	고급 가죽 재킷™ 받으세요.
25273	오, 그래서 갚기로 한 거야?
25274	그래, 뭐, 선택의 여지가 없었으니까.
25275	이제 내 농담집은 어디 있어?
25276	여기. 농담 다 별로던데.
25277	이런 농담으로 어떻게 그렇게 유명해진 거야?
25278	그래? 넌 웃긴 거에 대해 뭘 알아?
25279	너만큼 알지, 그러니까 아무것도 모른다는 거지.
25280	이제 꺼져, 광대야, 손님들 겁주고 있잖아.
25281	오, 그래서 갚기로 한 거야?
25282	그래, 여기 네 돈. 이제 내 농담집은 어디 있어?
25283	잠깐! 나 놀리는 거야?
25284	그건 겨우 1000달러고 나한테 1138달러 줘야 해, 이자까지.
25285	그건 겨우 138달러 이자잖아. 네가 갚아야 할 1000달러는 어디 있어?
25286	네가 더 적은 돈으로 합의할 줄 알았지. 거지가 찬밥 더운밥 가릴 처지는 아니잖아.
25287	오 그래? 그럼 난 1138달러 다 받을 때까지 네 농담집 붙잡고 있을래.
25288	이제 꺼져!
25289	서커스 부지가 텅 비었네, 다들 빅탑에서 날 기다리고 있어.
25290	*삐-* 내 농담집이야.
25291	스포일러는 없어. *삐-* 농담은 내 쇼까지 기다려야지.
25292	*삐-* 내 농담집이야, 완벽한 상태로(햄스터 똥만 아니면).
25293	마지막 페이지가 있는데, 책에 끼우기만 하면 돼.
25294	TV 안테나에서 그 잃어버린 페이지를 가져와야 해.
25295	*삐-* 내 농담집이야, 근데 페이지 하나가 없어.
25296	대체 *삐-* 어디 있는 거야?
25297	*삐-* 내 농담집이야, 근데 페이지 두 개가 없어.
25298	*삐-* 내 농담집이야, 근데 페이지 세 개가 없어.
25299	*삐-* 내 농담집이야, 근데 페이지 네 개가 없어.
25300	(fast)이리 돌아와...
25301	(fast)야!
25302	(fast)멈춰!
25303	빌어먹을 깨진 창문.
25305	광대 랜섬 만화책
25306	이건 이유 없이 그냥 주기엔 너무 값진 거야.
25307	배달 시도 안내문
25308	'광대 랜섬 앞으로 온 소포가 팀블위드 파크 우체국에 보관 중입니다.'
25309	'서커스까지 뒤져서 찾아드리진 않을 거예요, 랜섬. - 우체부 조지'
25310	*삐-* 너나 먹어, 조지, 이 게으른 *삐-*야.
25311	낡은 랜섬 포스터
25312	놀라운 광대 랜섬이 나오는 내 오래된 서커스 포스터야.
25314	거기엔 못 써.
25315	곰팡이 핀 치즈
25316	내 치즈야. 숙성시키는 중이거든.
25317	냉장고가 닫혀 있어, 상관없지만.
25318	리를 *삐퍼*는 치즈 안 먹어.
25319	걔가 쥐라도 되는 줄 알아?
25320	*삐-* 걘 햄스터야!
25321	리를 *삐퍼*는 유당불내증이 있어.
25322	치즈 주면 *삐-* 트레일러 전체가 방귀 냄새로 찬다니까.
25323	치즈
25324	형편없는 생각이네.
25325	안 돼. 이거 필요할 거야.
25326	할 일 목록
25327	*삐-* 절대 안 돼. 이 목록은 나만 볼 수 있는 거야.
25328	농담집
25329	다시는 아무도 내 농담집에 손 못 대!
25330	됐다, *삐-* 닫혔어.
25331	이미 *삐-* 닫혀 있잖아, 안 보여?
25332	페이지
25333	안 돼. 이건 *삐-* 광대 랜섬 수집품이야.
25334	내 *삐-* 농담집에서 나온 페이지야.
25335	페이지를 다시 농담집에 끼웠어.
25336	저 밖은 완전 쓰레기장이네.
25337	누가 저런 쓰레기장 한복판에서 살 수 있겠어?
25338	트로피들
25339	'1977년, 1978년 최악의 광대상:'
25340	'광대 랜섬™.'
25341	*삐-* 페인트가 벗겨지고 있는 게 아쉽네.
25342	진짜 금인 줄 알았을 때 아무도 다시 훔쳐가지 못하게 테이블에 접착해뒀지.
25343	10년이 지나니, 효과가 있었나 보네.
25344	포스터
25345	쪽지
25346	광대 팬티
25347	내 공식 광대 랜섬 속옷™이야. 아직 세탁할 시간이 없었어.
25348	빨래는 나중에 해도 늘 시간 있으니까.
25349	썩어가는 음식
25350	지난주에 만들었을 때도 그 죽 완전 쓰레기 맛이었어.
25351	숙성될수록 더 좋아진 걸지도 몰라. 그 위에 기어다니는 파리 유충들도 그렇게 생각하는 것 같고.
25352	됐어. 그냥 있던 자리에 두는 게 낫겠어.
25353	전자레인지
25354	안녕, 리를 *삐퍼*.
25355	최첨단 잽트론 3000™인데, 완전히 고장 났어.
25356	고장 났는데, 대체 어떤 미친 *삐-* *삐-*가 햄스터를 전자레인지에 넣겠어?
25357	나도 그렇게까지 저급하진 않을 거야.
25358	고장 났어.
25359	벽 금고
25360	내 벽 금고야, 지난번 확인했을 때랑 똑같이.
25361	냉장고
25362	비어 있고, 꽤 역겨워.
25363	내 *삐-* 냉장고 비서가 그리워. 그때가 좋았지.
25364	이제는 곰팡이한테도 곰팡이가 생겼네.
25365	내 *삐-* 냉장고. 겉도 역겨운데, 안은 더 심해.
25366	우편 안내문
25367	배달 시도 안내문이야.
25368	침대
25369	그래, 난 침대 정리하는 거 안 좋아해.
25370	누가 *삐-* 신경이나 쓴대?
25371	내 취침 시간이랑은 거리가 멀어.
25372	햄스터
25373	얘가 리를 *삐퍼*야, 내 애완 햄스터.
25374	완전 배고파 보이네.
25375	진짜 많이 먹네.
25376	리를 *삐퍼*는 꽤 사나워. 내가 안아도 나조차 물 수도 있어.
25377	아마 배고플 거야. 며칠째 밥을 안 줬거든.
25378	팝콘 상자
25379	책
25380	잠가둘 필요는 없는데...
25381	누가 이걸 훔치고 싶어 하겠어?
25382	금고에서 꺼내기 전에는 읽을 수가 없어.
25383	카드
25384	내 *삐-* 전 변호사 명함이야.
25385	변호사 명함
25386	수도꼭지
25387	*삐-* 물이 계속 쏟아지긴 하는데, 내 접시에 화석화된 음식은 *삐-* 안 지워지네.
25388	내 *삐-* 가정부가 그리워.
25389	이미 *삐-* 물이 나오고 있어, *삐- 대가리*야.
25390	뭐야, 여기가 *삐-* 이상한 나라의 앨리스인 줄 알아?
25391	이 거울은 *삐-* 안 떨어져.
25392	퇴거 통지서
25393	그건 그냥 5년 전에 받은 *삐-* 퇴거 통지서야.
25394	저 *삐- 구멍* 보안관이 날 쫓아내려고 할 때마다, 실컷 골탕 먹여줘서 다시는 안 오려고 해.
25395	그냥 있던 자리에 둘래. 그래야 기분 나쁠 때마다 보안관 놀림감으로 삼을 수 있으니까.
25396	법원 소환장
25397	퇴거 통지서 더미야. 하하, 저 *삐- 구멍* 보안관이 진짜 날 법정에 끌고 갈 것처럼 보이네.
25398	그를 완전 겁줬지.
25399	이건 안 가져가고 싶어. 있던 자리가 딱 좋아.
25400	만화책
25401	광대 랜섬 만화 1호야.
25402	오늘 밤은 큰 밤이야.
25403	내 야한 투나잇 쇼 출연 후 만석이었지...
25404	그 조니라는 좀생이한테 제대로 한 방 먹였어.
25405	농담도 못 받아들이는 자기 잘못이지.
25406	이 팀블위드 멍청이들 실컷 모욕할 준비하고 무대에 올라야겠어.
25407	그냥 머리 손질하고, 화장이랑 광대 코 하고, 농담집만 찾으면 돼.
25408	카니 조가 데리고 있는 아이들 숫자.
25409	화장대 거울에 달린 전구 개수.
25410	카니 조의 사격장에서 헤엄치는 물고기 숫자.
25411	카니 조의 사격장에서 헤엄치는 물고기 숫자 곱하기 4.
25412	카니 조의 사격장에 있는 구름 숫자.
25413	카니 조의 사격장에 있는 구름 숫자의 제곱.
25414	빅탑 표지판 첫 단어의 글자 수.
25415	빅탑 표지판 오른쪽 위 단어의 글자 수.
25416	빅탑 표지판 왼쪽 아래 단어의 글자 수.
25417	빅탑 표지판 마지막 단어의 글자 수.
25418	내 문 밖에 주차된 트레일러 숫자 (내 것 포함).
25419	내가 가진 트로피 숫자.
25420	빅탑 정문 위에 걸린 깃발 숫자.
25421	내 화장대 거울 위에 있는 별 숫자.
25422	내 침대로 올라가는 계단 숫자.
25423	내 엉덩이 볼 개수.
25424	짜 *삐-* 잔!
25425	다음엔 1-2-3으로 설정해야지.
25426	이런 *삐-*, 그거 *삐-* 안 됐네.
25427	*삐-* 조합이 기억이 안 나!
25428	내 *삐-* 변호사 명함이야.
25429	'브랜트 베일리윅, 법학박사. 법적 문제요? 저희가 대신 골탕 먹여드립니다.'
25430	'전화번호부에 있습니다.'
25431	'전화번호부에 있습니다.' 확실히 나 골탕 먹였네.
25432	변호사 명함이야.
25433	'브랜트 베일리윅, 법학박사. 법적 문제요? 걱정 마세요, 저희가 대신 골탕 먹여드립니다.'
25434	'전화번호부에 있습니다.' 어, 이 사람 척 삼촌 변호사였는데.
25435	변호사 명함이야.
25436	'브랜트 베일리윅, 법학박사. 법적 문제요? 걱정 마세요, 저희가 대신 골탕 먹여드립니다.'
25437	'전화번호부에 있습니다.'
25438	그놈 고소해봤자 *삐-* 도움 안 될 것 같은데.
25439	차용증이야:
25440	'랜섬 더 *삐-* 클라운이 나 카니 조한테 1000달러를 빚졌고, 갚을 때까지 그놈 농담집을 인질로 잡아두겠다.'
25441	차용증
25442	그놈은 나한테 빚진 거 *삐-* 알고 있어. 굳이 상기시켜줄 필요 없어.
25443	정확히 1000달러, 표시 안 된 지폐야.
25444	1,000달러
25445	정확히 1138달러, 표시 안 된 지폐야.
25446	1,138달러
25447	랜섬 포스터
25448	놀라운 광대 랜섬이 나오는 내 서커스 포스터야.
25449	거기엔 못 써.
25450	*삐-* 이거! 다음번엔 1-2-3으로 맞춰놔야지.
25451	흠...
25452	이게 대체 뭐야...
25453	취해서 썼나 보네.
25454	광대 코
25455	이건 내 광대 코야, *삐- 대가리*야.
25456	이 코는 완벽하게 내 코를 본떠 만들었어.
25457	인형 얼굴에 비해 너무 크네.
25458	아야! 이거 *삐-* 꽉 끼네.
25459	몇 시간만 쓰면 되는 게 다행이야.
25460	아야! *삐-* 꽉 끼긴 하는데, 이걸로 버텨야지.
25461	달 좋네...
25462	내가 늑대인간 광대라면.
25463	문이 *삐-* 잠겼어.
25464	비어 있는데, 깨끗해.
25465	*삐-* 냉장고 비서가 보급품을 채워놓질 않았네.
25466	어차피 시원한 맥주 마실 시간도 없어.
25467	내 *삐-* 냉장고.
25468	내 조수가 얼마나 깨끗하게 관리하는지 봐.
25469	아주 아늑하네.
25470	내 가정부가 오늘 시트를 갈아줬어.
25471	낮잠 잘 시간 없어. 무대에 올라가야 해.
25472	반짝이는 트로피들
25473	아무도 못 훔쳐가게 테이블에 접착해뒀어.
25474	안에 아무것도 없어.
25475	어차피 팝콘용으로만 써.
25476	여기서 파는 그 쓰레기는 화장실에 영원히 붙잡혀 있게 만들 거야.
25477	최첨단 잽트론 3000™야.
25478	음식 먹을 시간 없어, 무대에 올라가야 해.
25479	울퉁불퉁한 포스터
25480	그게 나야, *삐- 얼굴*아.
25481	내 울퉁불퉁한 서커스 포스터야.
25482	진짜 울퉁불퉁하네. 더 잘 숨겨보려고 했는데.
25483	이봐 *삐- 대가리*, 나 지금 이 포스터에 대해 힌트 주려는 거야.
25484	다른 *삐-* 동사들도 좀 써봐.
25485	벽에서 떨어졌어.
25486	내 모든 *삐-* 돈을 넣어둔 닫힌 금고야.
25487	내 모든 *삐-* 돈을 넣어둔 잠긴 금고야.
25488	내 금고야.
25489	광대 인형
25490	시제품 광대 랜섬 인형이야.
25491	완벽하게 날 닮았네.
25492	음, 어쩌면 코가 좀 크긴 하지만.
25493	근데 지금은 코가 없어졌네.
25494	그는 지금 있는 자리가 행복해 보이는데, 그렇지, 작은 랜섬아?
25495	완전 *삐-* 떼돈이네.
25496	'나 카니 조는 랜섬 더 *삐-* 클라운한테 1000달러를 빌려줬고, 갚을 때까지 그놈 농담집을 인질로 잡아두겠다.'
25497	거울이 안 떨어져.
25498	*삐-* 물이 쏟아지고 있어.
25499	우리 가정부는 이 곳을 꽤 *삐-* 잘 청소해.
25500	왼쪽으로는 그만큼밖에 못 옮겨...
25501	오른쪽으로 옮기려면 밀어야 해.
25502	오른쪽으로는 그만큼밖에 못 옮겨...
25503	왼쪽으로 옮기려면 당겨야 해.
25504	앞으로 10년은 *삐-* 곡예 안 해도 될 만큼 했어.
25505	여기서 뛰기엔 너무 *삐-* 멀어.
25506	*삐-* 먹어! 스포터 없이는 저기 안 뛰어들 거야.
25507	안전이 최우선!
25508	이봐 스포터, 너무 멀리 있잖아. 내 *삐-* 목이라도 부러뜨리라는 거야?
25509	이봐 스포터, 위치가 틀렸어. 내 *삐-* 목이라도 부러뜨리라는 거야?
25510	우리도 그런 운이 있었으면 좋겠는데.
25511	안전 요원 준비 완료.
25512	조심해.
25513	좋아, 그럼, 간다.
25514	잡았다!
25515	손 닿기엔 *삐-* 너무 멀어.
25516	거의 그 *삐-* 페이지 잡았어!
25517	내가 뛰는 동안엔 안 돼!
25518	이 *삐-* 장치에서 그만 내려갈래!
25519	저기 뛰어오르려면 더 높이 있어야 해.
25520	내 *삐-* 농담집의 마지막 빠진 페이지야.
25521	인형
25522	트레일러
25523	예전엔 서커스 단장의 트레일러였어.
25524	아무도 없는 것 같네.
25525	트레일러 문
25526	저 구덩이 안에는 안 들어갈래.
25527	내 트레일러 문이야.
25528	페인트가 다 벗겨졌어. 낙서도 많고.
25529	저 트레일러는 오래전에 버려졌어.
25530	서커스 부지가 텅 비었네.
25531	트램폴린
25532	내 *삐-* 농담집의 마지막 페이지야.
25533	내 오래된 트램폴린이야. 추억이 새록새록하네.
25534	좀먹은 오래된 트램폴린이야.
25535	이 낡은 트램폴린 위에서는 절대 안 뛸래.
25536	바닥
25537	랜섬...
25538	차라리 애스펀에 있는 우리 집에 있는 게 나을 텐데.
25539	내 *삐-* 트레일러 문이잖아.
25540	아무도 없네, 다들 내 쇼 기다리고 있나 보지.
25541	지구 반 바퀴를 날아왔는데 호텔 방에 이상한 쪽지가 기다리고 있다니.
25542	강가 다리로 오라고 적혀 있어.
25543	여기가 맞는 것 같은데.
25544	이렇게 오래 걸어왔더니 비너 슈니첼이 정말 먹고 싶네.
25545	그날 밤 우리가 뭘 발견하게 될지, 우리 중 아무도 준비돼 있지 않았다.
25546	혹은 그게 우리 모두를 얼마나 바꿔놓을지도.
25547	위험한 기계는 잘 못 다뤄.
25548	전기톱 들고 다니는 *삐-* 광대는 풀어놓고 싶지 않을 텐데.
25549	드디어! 속이 다 시원하네!
25550	웃어요!
25551	이제 마을로 가서 지역 보안관을 찾아보자.
25552	덤불 속을 헤매기 전에 쪽지에 있는 지시를 따라야겠어.
25553	start_left
25554	start_right
25555	지갑
25556	내 지갑이고, 안에 252달러가 있어.
25557	여기서 지갑을 여는 건 안전하지 않아.
25558	이미 단단히 닫혀 있어.
25559	저 불쌍한 사람한테 돈이 필요할 것 같긴 한데, 난 자선 활동하러 온 게 아니야.
25560	시제품 필로우베어™
25561	필로우베어™ 시제품이야. 곰 인형을 뒤집으면 베개가 돼.
25562	완전 극비야!
25563	지금 뒤집으면 안 되겠어.
25564	이미 닫힌, 곰 상태야.
25565	지금 안 피곤하고, 곰 인형 포옹도 필요 없어.
25566	이 사람은 분명 내가 만나기로 한 사람이 아니야. 그러니까 시제품은 안 줄 거야.
25567	돌
25568	돌이야.
25569	자, 쪽지의 3단계를 완료했어.
25570	이제 4단계.
25571	조명은 이미 부서졌어.
25572	종이 위에 돌? 이제 가위만 있으면 되겠네.
25573	시제품을 손상시키고 싶지 않아.
25574	그럼 그냥 움푹 팰 거야.
25575	그는 돌 없이도 꽤 편해 보이는데.
25576	그건 안 통할 거야. 쪽지로 할 수 있는 건 보는 것뿐이야.
25577	이 쪽지는 정말 비밀이야. 엉뚱한 사람 손에 들어가면 안 돼.
25578	호텔 키카드
25579	내 방 키카드야.
25580	죽은 남자한테서 나온 호텔 키카드야.
25581	이 문 쪽에선 키카드가 아무 역할도 안 해.
25582	호텔 방문에서만 작동해.
25583	내 호텔 카드를 이 불쌍한 남자한테 주면 정말 좋겠지만, 나도 묵을 곳이 필요해.
25584	윌리라면 좋아하겠지만, 이건 내가 갖고 있어야 해.
25585	뚝뚝 떨어지는 피 묻은 화장지
25586	시체의 피에 흠뻑 젖어 있어. 완전 엉망이네.
25587	너무 축축해서 블러드트론에 못 넣어.
25588	이미 충분히 피투성이야.
25589	왜 피 묻은 화장지로 싱크대를 막고 싶겠어?
25590	타블로이드 기자들이나 그런 짓을 하지.
25591	이걸 버리려면 뚜껑을 열어야 하는데, 그러고 싶지 않아.
25592	아 잠깐, 그거 증거였잖아!
25593	그리고 연기 속으로 사라진다...
25594	역겹네.
25595	빈 위스키 병
25596	빈 위스키 병이야.
25597	확실히 살인 무기는 아니야. 몸에 난 구멍 크기가 안 맞아.
25598	빈 위스키 병이야.
25599	슬롯에 안 맞아.
25600	됐어.
25601	이야, 이거 내가 제일 좋아하는 브랜드인데. 비어 있어서 아쉽네.
25602	이미 열려 있어, 뚜껑이 없어.
25603	못 닫아, 뚜껑이 없어.
25604	밀어봤어. 아무 일도 안 일어났어.
25605	시체 사진
25606	시체랑 완전히 똑같이 생겼네.
25607	오...
25608	시체 사진이 잘 나왔네.
25609	이 최첨단 카메라가 촬영 각도를 바꿀 수 있다는 게 마음에 드네.
25610	취해서 필름에 찍힌 나온 내 타블로이드 사진들 같아 보이네.
25611	완전 역겹네! 게다가 저 픽셀들은 안티에일리어싱도 안 됐고.
25612	저건 내가 찾는 트론 3000™이 아니야.
25613	사진을 복사할 필요는 없어.
25614	그러면 사진이 망가질지도 몰라.
25615	기대의 전기톱
25616	전기톱용 휘발유가 가득 차 있어.
25617	비어 있어. 근데 제 역할은 다했어.
25618	꽤 녹슬었고, 전기톱용 휘발유가 완전히 떨어졌어.
25619	확실히 살인 무기는 아니야. 없어진 신체 부위가 없어.
25620	꽤 녹슬었고, 전기톱용 휘발유가 완전히 떨어졌어.
25621	그쪽으로 진전을 보려면 휘발유 유조차 한 대 분량은 필요할 거야.
25622	한 번 쓸 만큼만 휘발유가 있어. 아껴두는 게 낫겠어.
25623	전기톱에 안 잘리는 유일한 물건은 이미 잘렸어.
25624	전기톱용 휘발유를 찾기 전까진 이걸 못 써.
25625	트레슬 트레일
25626	저게 방금 내가 온 마을로 이어지는 고속도로네.
25627	저게 마을로 이어지는 고속도로야.
25628	먼저 정문을 열어야 해.
25629	먼저 정문을 열어야 해.
25630	누굴 만나야 해. 아직 못 떠나.
25631	'트레슬 트레일에서 팀블위드 파크까지, 1.7마일'
25632	'트레슬 트레일에서 팀블위드 파크까지, 1.7마일'
25633	표지판이 안 움직여. 단단히 고정돼 있어.
25634	표지판이 안 움직여. 단단히 고정돼 있어.
25635	이 표지판에서 열 수 있는 건 안 보여.
25636	표지판에서 열 수 있는 건 없어.
25637	표지판은 안 닫혀. 그냥 표지판일 뿐이야.
25638	표지판은 안 닫혀. 그냥 표지판일 뿐이야.
25639	시체
